ano_campeonato;data;rodada;estadio;arbitro;publico;publico_max;time_mandante;time_visitante;tecnico_mandante;tecnico_visitante;colocacao_mandante;colocacao_visitante;valor_equipe_titular_mandante;valor_equipe_titular_visitante;idade_media_titular_mandante;idade_media_titular_visitante;gols_mandante;gols_visitante;gols_1_tempo_mandante;gols_1_tempo_visitante;media_gol_mandante;media_gol_visitante;Artilheiro;Resultado_Jogo;escanteios_mandante;escanteios_visitante;faltas_mandante;faltas_visitante;chutes_bola_parada_mandante;chutes_bola_parada_visitante;defesas_mandante;defesas_visitante;impedimentos_mandante;impedimentos_visitante;chutes_mandante;chutes_visitante;chutes_fora_mandante;chutes_fora_visitante
2008;23/08/2008;22;Estádio Orlando Scarpelli;Alício Pena Junior;4301;;Figueirense FC;EC Vitória;Paulo César Gusmão;Vágner Mancini;11;8;9350000;5850000;24.8;27.5;1;2;1;2;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;24/08/2008;22;Estádio Eládio de Barros Carvalho;Wagner Tardelli Azevedo;12325;;Náutico;Grêmio;Roberto Fernandes;Celso Roth;18;1;5900000;20300000;27.9;24.8;1;1;0;0;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;24/08/2008;22;Allianz Parque;Cleber Wellington Abade;8180;;Palmeiras;Portuguesa;Vanderlei Luxemburgo;Vágner Benazzi;4;17;21800000;6450000;27.1;27.2;4;2;4;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;24/08/2008;22;Estádio Urbano Caldeira;Leandro Pedro Vuaden;0;;Santos FC;Cruzeiro;Márcio Fernandes;Adilson Batista;19;2;13050000;25250000;26.5;24.6;2;0;1;0;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;24/08/2008;22;Estádio Municipal João Lamego Netto;Leonardo Gaciba da Silva;0;;Ipatinga FC;Goiás EC;Márcio Bittencourt;Vadão;20;12;4550000;7150000;25.6;29.2;1;0;0;0;1;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;24/08/2008;22;Estádio Governador Magalhães Pinto;Wilson Luiz Seneme;0;;Atlético-MG;Atlético-PR;Marcelo Oliveira;Mário Sérgio;14;15;8600000;8350000;25.9;23.9;4;0;2;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;24/08/2008;22;Estádio Beira-Rio;Sergio da Silva Carvalho;29329;;Internacional;Flamengo;Tite;Caio Júnior;9;6;24850000;28400000;29.9;27.5;1;1;1;0;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;24/08/2008;22;Estádio São Januário;Djalma José Beltrami Teixeira;0;;Vasco da Gama;Botafogo;Tita;Ney Franco;13;3;10550000;16400000;24.9;27.4;1;1;0;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;24/08/2008;22;Estádio Major Antônio Couto Pereira;Marcelo de Lima Henrique;0;;Coritiba FC;São Paulo;Dorival Júnior;Muricy Ramalho;7;5;10700000;29700000;24.5;27.9;2;2;1;1;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;30/08/2008;23;Estádio Olímpico Nilton Santos;Paulo César de Oliveira;0;;Botafogo;Náutico;Ney Franco;Roberto Fernandes;4;18;15800000;6850000;27.6;27.7;1;1;1;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;30/08/2008;23;Estádio do Governo do Estado de Goiás;Gutemberg de Paula Fonseca;0;;Goiás EC;Figueirense FC;Vadão;Paulo César Gusmão;13;12;6600000;8750000;28.7;25.3;2;0;1;0;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;30/08/2008;23;Estádio Manoel Barradas;Péricles Bassols Pegado Cortez;0;;EC Vitória;Ipatinga FC;Vágner Mancini;Márcio Bittencourt;8;20;8350000;4550000;25.3;25.6;0;0;0;0;2;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;31/08/2008;23;Estádio Olímpico Monumental;Evandro Rogerio Roman;0;;Grêmio;Vasco da Gama;Celso Roth;Tita;1;14;19600000;11900000;25.6;23.8;2;1;0;0;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;31/08/2008;23;Estádio Governador Magalhães Pinto;Salvio Fagundes Filho;0;;Cruzeiro;Coritiba FC;Adilson Batista;Dorival Júnior;3;7;35500000;13200000;25.0;24.6;1;1;1;0;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;31/08/2008;23;Estádio Cícero Pompeu de Toledo;Carlos Simon;0;;São Paulo;Santos FC;Muricy Ramalho;Márcio Fernandes;5;17;36700000;15900000;27.1;27.4;0;0;0;0;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;31/08/2008;23;Estádio Adelmar da Costa Carvalho;Wagner Tardelli Azevedo;21030;;Sport Recife;Internacional;Nelsinho Baptista;Tite;10;9;6300000;26250000;27.8;29.1;1;0;0;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;31/08/2008;23;Estádio Jornalista Mário Filho;Leonardo Gaciba da Silva;0;;Flamengo;Fluminense;Caio Júnior;Cuca;6;15;25950000;24900000;27.5;25.7;2;2;1;1;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;31/08/2008;23;Estádio Doutor Osvaldo Texeira Duarte;Émerson Luiz Sobral;0;;Portuguesa;Atlético-MG;Vágner Benazzi;Marcelo Oliveira;19;11;7800000;8500000;27.8;25.5;1;1;0;1;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;31/08/2008;23;Arena da Baixada;Sandro Ricci;0;;Atlético-PR;Palmeiras;Mário Sérgio;Vanderlei Luxemburgo;16;2;10850000;20050000;24.6;26.7;1;2;0;1;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;03/09/2008;24;Estádio do Governo do Estado de Goiás;Wilson Souza de Mendonça;3833;;Goiás EC;Atlético-PR;Vadão;Mário Sérgio;10;16;6450000;8800000;27.2;24.5;4;0;3;0;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;03/09/2008;24;Estádio Urbano Caldeira;Ricardo Marques Ribeiro;0;;Santos FC;EC Vitória;Márcio Fernandes;Vágner Mancini;17;8;13050000;9700000;26.6;27.0;2;0;1;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;03/09/2008;24;Estádio Governador Magalhães Pinto;Lourival Dias Lima Filho;0;;Atlético-MG;São Paulo;Marcelo Oliveira;Muricy Ramalho;12;5;8550000;26300000;24.4;28.3;1;1;0;1;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;03/09/2008;24;Estádio Orlando Scarpelli;Luiz Flávio de Oliveira;15372;;Figueirense FC;Flamengo;Paulo César Gusmão;Caio Júnior;13;6;8600000;23850000;24.4;27.6;2;3;0;2;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;04/09/2008;24;Allianz Parque;Francisco de Assis Almeida Filho;15992;;Palmeiras;Sport Recife;Vanderlei Luxemburgo;Nelsinho Baptista;2;9;23000000;6400000;27.1;27.3;0;3;0;1;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;04/09/2008;24;Estádio São Januário;Rodrigo Martins Cintra;0;;Vasco da Gama;Cruzeiro;Tita;Adilson Batista;14;3;11750000;31200000;24.6;23.9;1;3;0;2;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;06/09/2008;24;Estádio Eládio de Barros Carvalho;Elmo Alves Resende Cunha;0;;Náutico;Ipatinga FC;Roberto Fernandes;Márcio Bittencourt;18;20;5550000;4550000;28.3;25.6;2;0;0;0;2;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;06/09/2008;24;Estádio Jornalista Mário Filho;Héber Lopes;0;;Fluminense;Grêmio;Cuca;Celso Roth;15;1;20600000;20200000;26.8;25.3;0;0;0;0;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;06/09/2008;24;Estádio Major Antônio Couto Pereira;Leandro Pedro Vuaden;0;;Coritiba FC;Botafogo;Dorival Júnior;Ney Franco;7;4;12950000;17000000;24.2;26.3;0;1;0;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;06/09/2008;24;Estádio Beira-Rio;Marcelo de Lima Henrique;9349;;Internacional;Portuguesa;Tite;Vágner Benazzi;11;19;15550000;6850000;29.3;28.8;1;0;1;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;13/09/2008;25;Estádio Olímpico Monumental;Celio Amorim;0;;Grêmio;Goiás EC;Celso Roth;Vadão;1;10;18500000;7200000;26.0;28.4;1;2;1;0;3;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;13/09/2008;25;Estádio Municipal João Lamego Netto;Wagner Tardelli Azevedo;0;;Ipatinga FC;Atlético-MG;Márcio Bittencourt;Marcelo Oliveira;20;12;4500000;8550000;26.1;24.5;3;2;1;0;1;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;13/09/2008;25;Arena da Baixada;Sergio da Silva Carvalho;15638;;Atlético-PR;Portuguesa;Geninho;Vágner Benazzi;18;19;10350000;8200000;26.6;28.3;2;0;0;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;14/09/2008;25;Estádio Urbano Caldeira;Carlos Simon;0;;Santos FC;Fluminense;Márcio Fernandes;Cuca;15;17;15100000;22300000;27.7;25.0;2;1;1;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;14/09/2008;25;Estádio Cícero Pompeu de Toledo;Leandro Pedro Vuaden;29325;;São Paulo;Flamengo;Muricy Ramalho;Caio Júnior;6;5;32800000;29100000;27.2;28.0;2;0;1;0;3;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;14/09/2008;25;Estádio Manoel Barradas;Paulo César de Oliveira;0;;EC Vitória;Coritiba FC;Vágner Mancini;Dorival Júnior;8;7;7150000;12550000;26.8;25.0;1;0;1;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;14/09/2008;25;Estádio Adelmar da Costa Carvalho;Wilson Luiz Seneme;21355;;Sport Recife;Figueirense FC;Nelsinho Baptista;Paulo César Gusmão;9;13;7100000;5800000;28.0;23.2;5;0;2;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;14/09/2008;25;Estádio Olímpico Nilton Santos;Evandro Rogerio Roman;25196;;Botafogo;Internacional;Ney Franco;Tite;4;11;13600000;27450000;27.4;29.8;1;2;0;1;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;14/09/2008;25;Estádio Governador Magalhães Pinto;Héber Lopes;0;;Cruzeiro;Palmeiras;Adilson Batista;Vanderlei Luxemburgo;2;3;21200000;20550000;25.2;25.7;0;1;0;1;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;14/09/2008;25;Estádio São Januário;Salvio Fagundes Filho;10450;;Vasco da Gama;Náutico;Tita;Roberto Fernandes;14;16;9350000;4900000;26.4;28.6;1;3;1;1;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;20/09/2008;26;Estádio do Governo do Estado de Goiás;Leonardo Gaciba da Silva;0;;Goiás EC;Santos FC;Vadão;Márcio Fernandes;10;13;6900000;14200000;28.4;28.3;4;1;3;0;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;20/09/2008;26;Estádio Jornalista Mário Filho;Jailson Macedo Freitas;0;;Fluminense;Coritiba FC;Cuca;Dorival Júnior;18;9;20650000;13200000;25.3;24.6;2;3;2;1;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;20/09/2008;26;Estádio Governador Magalhães Pinto;Paulo César de Oliveira;0;;Atlético-MG;Náutico;Marcelo Oliveira;Roberto Fernandes;12;14;8400000;4900000;26.9;28.7;2;1;1;1;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;21/09/2008;26;Estádio Jornalista Mário Filho;José Henrique de Carvalho;0;;Flamengo;Ipatinga FC;Caio Júnior;Márcio Bittencourt;6;19;29100000;4700000;28.0;25.7;1;0;1;0;3;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;21/09/2008;26;Allianz Parque;Evandro Rogerio Roman;0;;Palmeiras;Vasco da Gama;Vanderlei Luxemburgo;Renato Gaúcho;2;17;24250000;8300000;26.9;25.3;2;0;1;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;21/09/2008;26;Arena da Baixada;Alício Pena Junior;20052;;Atlético-PR;Grêmio;Geninho;Celso Roth;16;1;10900000;17300000;26.0;25.6;0;0;0;0;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;21/09/2008;26;Estádio Adelmar da Costa Carvalho;Djalma José Beltrami Teixeira;0;;Sport Recife;São Paulo;Nelsinho Baptista;Muricy Ramalho;8;4;7000000;37100000;28.7;27.8;0;0;0;0;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;21/09/2008;26;Estádio Beira-Rio;Elmo Alves Resende Cunha;19493;;Internacional;EC Vitória;Tite;Vágner Mancini;11;7;27450000;7150000;29.8;26.8;1;0;1;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;21/09/2008;26;Estádio Doutor Osvaldo Texeira Duarte;Héber Lopes;0;;Portuguesa;Botafogo;Vágner Benazzi;Ney Franco;20;5;7050000;16500000;28.2;26.7;3;1;0;1;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;21/09/2008;26;Estádio Orlando Scarpelli;Marcelo de Lima Henrique;0;;Figueirense FC;Cruzeiro;Paulo César Gusmão;Adilson Batista;15;3;9000000;27250000;25.4;24.3;3;4;2;2;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;27/09/2008;27;Estádio Jornalista Mário Filho;Ricardo Marques Ribeiro;0;;Flamengo;Sport Recife;Caio Júnior;Nelsinho Baptista;5;10;29100000;7250000;28.1;28.7;2;1;0;0;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;27/09/2008;27;Estádio do Governo do Estado de Goiás;Marcelo de Lima Henrique;0;;Goiás EC;EC Vitória;Vadão;Vágner Mancini;9;8;6600000;7100000;27.5;26.5;3;0;1;0;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;27/09/2008;27;Estádio Governador Magalhães Pinto;Djalma José Beltrami Teixeira;19738;;Atlético-MG;Figueirense FC;Marcelo Oliveira;Paulo César Gusmão;12;15;8550000;9400000;26.4;25.0;0;0;0;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;28/09/2008;27;Estádio Olímpico Nilton Santos;Péricles Bassols Pegado Cortez;0;;Botafogo;Fluminense;Ney Franco;Cuca;6;19;16800000;22750000;28.9;24.7;1;1;1;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;28/09/2008;27;Estádio Eládio de Barros Carvalho;Leandro Pedro Vuaden;0;;Náutico;Palmeiras;Roberto Fernandes;Vanderlei Luxemburgo;14;2;5500000;22550000;29.1;27.2;0;0;0;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;28/09/2008;27;Estádio Urbano Caldeira;Paulo César de Oliveira;73680;;Santos FC;Portuguesa;Márcio Fernandes;Vágner Benazzi;13;18;15900000;6600000;27.4;27.3;1;1;0;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;28/09/2008;27;Estádio Cícero Pompeu de Toledo;Leonardo Gaciba da Silva;20688;;São Paulo;Cruzeiro;Muricy Ramalho;Adilson Batista;4;3;30100000;34100000;27.5;24.6;2;0;0;0;3;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;28/09/2008;27;Estádio Major Antônio Couto Pereira;José Henrique de Carvalho;32718;;Coritiba FC;Atlético-PR;Dorival Júnior;Geninho;7;16;12400000;10100000;23.7;25.1;1;1;0;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;28/09/2008;27;Estádio Municipal João Lamego Netto;Héber Lopes;0;;Ipatinga FC;Vasco da Gama;Márcio Bittencourt;Renato Gaúcho;20;17;4700000;10850000;25.7;26.5;3;1;1;0;1;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;28/09/2008;27;Estádio Beira-Rio;Evandro Rogerio Roman;37388;;Internacional;Grêmio;Tite;Celso Roth;11;1;27150000;18500000;29.2;25.7;4;1;4;1;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;01/10/2008;28;Estádio Jornalista Mário Filho;Wilson Luiz Seneme;14582;;Fluminense;Goiás EC;Cuca;Vadão;19;7;18750000;7400000;25.8;27.2;1;1;1;1;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;02/10/2008;28;Estádio Governador Magalhães Pinto;Carlos Simon;8931;;Cruzeiro;Sport Recife;Adilson Batista;Nelsinho Baptista;5;11;26100000;6600000;24.7;28.0;1;0;0;0;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;02/10/2008;28;Estádio Manoel Barradas;Wagner Tardelli Azevedo;0;;EC Vitória;Portuguesa;Vágner Mancini;Vágner Benazzi;10;17;7350000;6250000;25.5;27.1;3;1;2;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;04/10/2008;28;Estádio Urbano Caldeira;Djalma José Beltrami Teixeira;10053;;Santos FC;Atlético-PR;Márcio Fernandes;Geninho;13;16;15100000;11100000;27.7;24.5;4;0;2;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;04/10/2008;28;Estádio Olímpico Monumental;Héber Lopes;0;;Grêmio;Botafogo;Celso Roth;Ney Franco;1;6;14300000;17050000;22.6;28.5;2;1;1;1;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;04/10/2008;28;Estádio Eládio de Barros Carvalho;Salvio Fagundes Filho;18001;;Náutico;Flamengo;Roberto Fernandes;Caio Júnior;14;4;5100000;30000000;29.6;27.8;0;2;0;1;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;04/10/2008;28;Allianz Parque;Elmo Alves Resende Cunha;25319;;Palmeiras;Atlético-MG;Vanderlei Luxemburgo;Marcelo Oliveira;2;12;22550000;6750000;27.2;25.8;3;1;1;1;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;04/10/2008;28;Estádio Major Antônio Couto Pereira;Ricardo Marques Ribeiro;0;;Coritiba FC;Internacional;Dorival Júnior;Tite;9;8;12350000;24200000;24.2;28.5;4;2;1;1;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;04/10/2008;28;Estádio São Januário;Alício Pena Junior;0;;Vasco da Gama;Figueirense FC;Renato Gaúcho;Paulo César Gusmão;20;15;11000000;10100000;25.6;24.1;2;4;0;1;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;04/10/2008;28;Estádio Municipal João Lamego Netto;Evandro Rogerio Roman;0;;Ipatinga FC;São Paulo;Márcio Bittencourt;Muricy Ramalho;18;3;4700000;32800000;25.7;27.8;1;3;1;2;1;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;08/10/2008;29;Estádio Olímpico Monumental;Marcelo de Lima Henrique;0;;Grêmio;Santos FC;Celso Roth;Márcio Fernandes;1;13;12700000;12600000;23.3;27.2;2;0;1;0;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;08/10/2008;29;Estádio Orlando Scarpelli;Leonardo Gaciba da Silva;14553;;Figueirense FC;Palmeiras;Mário Sérgio;Vanderlei Luxemburgo;14;2;10000000;22300000;24.9;27.9;0;0;0;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;08/10/2008;29;Estádio Adelmar da Costa Carvalho;Wilson Luiz Seneme;0;;Sport Recife;Vasco da Gama;Nelsinho Baptista;Renato Gaúcho;11;20;7200000;9150000;27.3;25.4;2;2;1;2;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;09/10/2008;29;Estádio Governador Magalhães Pinto;Leandro Pedro Vuaden;12915;;Cruzeiro;Ipatinga FC;Adilson Batista;Márcio Bittencourt;5;19;28150000;4450000;24.9;26.2;1;0;1;0;3;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;09/10/2008;29;Estádio Cícero Pompeu de Toledo;Wagner Tardelli Azevedo;0;;São Paulo;Náutico;Muricy Ramalho;Roberto Fernandes;3;15;39700000;4350000;27.8;26.5;1;0;0;0;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;09/10/2008;29;Estádio Olímpico Nilton Santos;Wallace Nascimento Valente;6049;;Botafogo;EC Vitória;Ney Franco;Vágner Mancini;8;9;13450000;9100000;27.4;25.7;3;1;1;1;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;11/10/2008;29;Estádio Doutor Osvaldo Texeira Duarte;Wilson Souza de Mendonça;0;;Portuguesa;Coritiba FC;Vágner Benazzi;Dorival Júnior;18;6;6900000;17900000;27.9;24.3;0;0;0;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;11/10/2008;29;Estádio Jornalista Mário Filho;Paulo César de Oliveira;0;;Flamengo;Atlético-MG;Caio Júnior;Marcelo Oliveira;4;12;26600000;6400000;27.6;25.2;0;3;0;1;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;11/10/2008;29;Estádio do Governo do Estado de Goiás;Salvio Fagundes Filho;0;;Goiás EC;Internacional;Hélio dos Anjos;Tite;7;10;6600000;23050000;28.2;27.8;1;1;1;1;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;11/10/2008;29;Arena da Baixada;Carlos Simon;0;;Atlético-PR;Fluminense;Geninho;Renê Simões;16;17;8600000;16500000;27.0;26.4;1;3;1;2;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;18/10/2008;30;Estádio Olímpico Nilton Santos;Carlos Simon;0;;Botafogo;Santos FC;Ney Franco;Márcio Fernandes;6;13;19000000;12350000;26.4;27.0;0;1;0;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;18/10/2008;30;Estádio Beira-Rio;Cleber Wellington Abade;15813;;Internacional;Atlético-PR;Tite;Geninho;10;17;27750000;8850000;25.9;25.8;2;1;1;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;18/10/2008;30;Estádio Orlando Scarpelli;Sergio da Silva Carvalho;0;;Figueirense FC;Ipatinga FC;Mário Sérgio;Márcio Bittencourt;14;20;8150000;5000000;24.9;26.5;1;1;1;0;2;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;19/10/2008;30;Estádio Doutor Osvaldo Texeira Duarte;Ricardo Marques Ribeiro;0;;Portuguesa;Grêmio;Vágner Benazzi;Celso Roth;18;1;6300000;20800000;27.1;23.3;2;0;0;0;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;19/10/2008;30;Estádio Major Antônio Couto Pereira;Paulo César de Oliveira;0;;Coritiba FC;Goiás EC;Dorival Júnior;Hélio dos Anjos;7;8;17900000;9500000;24.3;28.9;1;1;0;1;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;19/10/2008;30;Estádio Manoel Barradas;Leandro Pedro Vuaden;0;;EC Vitória;Fluminense;Vágner Mancini;Renê Simões;9;15;10050000;21200000;24.9;25.8;2;2;1;1;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;19/10/2008;30;Estádio Governador Magalhães Pinto;Wagner Tardelli Azevedo;0;;Atlético-MG;Cruzeiro;Marcelo Oliveira;Adilson Batista;12;4;6200000;29250000;25.0;24.1;0;2;0;1;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;19/10/2008;30;Estádio Adelmar da Costa Carvalho;Alício Pena Junior;28831;;Sport Recife;Náutico;Nelsinho Baptista;Roberto Fernandes;11;16;7650000;6000000;29.2;27.2;2;2;1;1;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;19/10/2008;30;Estádio São Januário;Marcelo de Lima Henrique;0;;Vasco da Gama;Flamengo;Renato Gaúcho;Caio Júnior;19;5;7850000;30600000;24.6;26.6;0;1;0;1;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;19/10/2008;30;Allianz Parque;Salvio Fagundes Filho;26676;;Palmeiras;São Paulo;Vanderlei Luxemburgo;Muricy Ramalho;2;3;23300000;39200000;27.6;27.7;2;2;0;2;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;22/10/2008;31;Estádio do Governo do Estado de Goiás;Leonardo Gaciba da Silva;7984;;Goiás EC;Vasco da Gama;Hélio dos Anjos;Renato Gaúcho;9;20;9100000;7550000;28.0;26.2;2;4;1;2;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;23/10/2008;31;Estádio Olímpico Monumental;Wagner Tardelli Azevedo;0;;Grêmio;Sport Recife;Celso Roth;Nelsinho Baptista;1;11;19700000;7000000;24.2;29.4;1;0;1;0;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;23/10/2008;31;Estádio Jornalista Mário Filho;Carlos Simon;28648;;Flamengo;Coritiba FC;Caio Júnior;Dorival Júnior;5;6;26200000;18300000;26.7;24.7;5;0;2;0;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;23/10/2008;31;Estádio Cícero Pompeu de Toledo;Héber Lopes;17111;;São Paulo;EC Vitória;Muricy Ramalho;Vágner Mancini;4;10;38400000;10550000;27.3;27.1;2;1;1;1;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;25/10/2008;31;Estádio Eládio de Barros Carvalho;Elmo Alves Resende Cunha;0;;Náutico;Portuguesa;Roberto Fernandes;Vágner Benazzi;16;17;6200000;6400000;27.7;27.6;1;1;1;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;25/10/2008;31;Estádio Urbano Caldeira;Alício Pena Junior;0;;Santos FC;Figueirense FC;Márcio Fernandes;Mário Sérgio;13;14;11350000;8100000;27.5;24.7;3;0;2;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;25/10/2008;31;Estádio Jornalista Mário Filho;Sergio da Silva Carvalho;0;;Fluminense;Palmeiras;Renê Simões;Vanderlei Luxemburgo;15;3;20500000;18300000;27.0;26.8;3;0;3;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;25/10/2008;31;Estádio Governador Magalhães Pinto;Salvio Fagundes Filho;0;;Atlético-MG;Internacional;Marcelo Oliveira;Tite;12;8;6600000;26250000;26.2;26.4;2;2;1;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;25/10/2008;31;Arena da Baixada;Wilson Luiz Seneme;0;;Atlético-PR;Cruzeiro;Geninho;Adilson Batista;18;2;8550000;30650000;24.8;24.6;1;0;0;0;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2008;25/10/2008;31;Estádio Municipal João Lamego Netto;Wallace Nascimento Valente;0;;Ipatinga FC;Botafogo;Márcio Bittencourt;Ney Franco;19;7;6350000;16400000;26.2;26.5;0;3;0;2;1;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
